-0.161015,-0.00380487
-0.153152,-0.0043197
-0.10454,-0.00202448
-0.080815,-0.0030562
-0.040134,-0.00050253
-0.0164775,-0.00179065
0.0242718,0.00101942
0.0397922,-0.000779434
0.0961986,0.000744564
0.0966088,0.00228292
0.160673,0.0025229
0.160946,0.00354848
