0.61,0.014173839,,610000
0.609193513,0.014261715,,609193.5134
0.608483435,0.014346244,,608483.4349
0.607807007,0.01442953,,607807.0065
0.60722344,0.014509442,,607223.4404
0.606737316,0.014585656,,606737.3157
0.606366708,0.014657354,,606366.7077
0.606115534,0.014724148,,606115.5344
0.605984329,0.014785749,,605984.3288
0.605966466,0.014842099,,605966.4661
0.606050632,0.014893317,,606050.6317
0.606221177,0.014939701,,606221.177
0.6064595,0.014981691,,606459.5
0.606745056,0.015019838,,606745.0559
0.60705642,0.015054762,,607056.4195
0.60737214,0.015087097,,607372.1398
0.607671436,0.015117452,,607671.4359
0.607934701,0.015146353,,607934.701
0.608143845,0.015174208,,608143.8446
0.608282496,0.015201269,,608282.4956
0.608336105,0.015227617,,608336.1052
0.608291977,0.015253154,,608291.9767
0.608139252,0.015277625,,608139.2517
0.607868867,0.015300639,,607868.8667
0.607473491,0.015321722,,607473.4911
0.606947452,0.015340366,,606947.4518
0.606286643,0.015356092,,606286.6425
0.605488423,0.015368501,,605488.4225
0.604551502,0.015377324,,604551.5024
0.603475823,0.015382448,,603475.8234
0.602262433,0.015383933,,602262.4325
0.600913359,0.015381998,,600913.3589
0.599431497,0.015376996,,599431.4966
0.597820492,0.015369371,,597820.4924
0.596084641,0.015359603,,596084.6413
0.594228784,0.015348152,,594228.7844
0.592258207,0.015335411,,592258.2069
0.590178532,0.015321659,,590178.5321
0.587995608,0.015307041,,587995.6081
0.585715388,0.015291559,,585715.3881
0.583343806,0.015275083,,583343.8055
0.580886649,0.015257375,,580886.6488
0.578349442,0.015238132,,578349.4424
0.575737339,0.015217027,,575737.3392
0.57305503,0.015193753,,573055.0299
0.570306675,0.015168065,,570306.6753
0.567495861,0.015139809,,567495.8607
0.564625576,0.015108942,,564625.576
0.561698218,0.015075531,,561698.2183
0.558715618,0.015039752,,558715.6177
0.555679085,0.015001865,,555679.0845
0.552589475,0.014962185,,552589.475
0.549447277,0.014921052,,549447.2771
0.54625271,0.014878798,,546252.7099
0.543005835,0.014835708,,543005.8349
0.539706671,0.014792003,,539706.6711
0.536355304,0.014747814,,536355.304
0.532951976,0.014703177,,532951.9759
0.529497146,0.014658027,,529497.1456
0.525991503,0.014612216,,525991.5025
0.522435927,0.014565517,,522435.9269
0.518831391,0.014517656,,518831.3912
0.515178804,0.014468332,,515178.8036
0.511478805,0.014417242,,511478.8051
0.507731538,0.014364115,,507731.5376
0.503936409,0.014308725,,503936.409
0.500091884,0.014250911,,500091.8841
0.496195333,0.014190592,,496195.3329
0.492242965,0.014127758,,492242.9647
0.488229868,0.014062475,,488229.868
0.48415017,0.013994865,,484150.1701
0.479997311,0.013925084,,479997.3109
0.475764417,0.013853303,,475764.4172
0.471444745,0.013779679,,471444.7447
0.467032147,0.013704331,,467032.1469
0.462521523,0.013627321,,462521.5228
0.457909191,0.013548641,,457909.1909
0.453193149,0.01346821,,453193.1485
0.448373182,0.013385879,,448373.1819
0.443450814,0.013301451,,443450.814
0.438429096,0.0132147,,438429.0955
0.433312266,0.013125403,,433312.2655
0.428105326,0.013033371,,428105.3255
0.422813581,0.01293847,,422813.5813
0.41744221,0.012840653,,417442.2099
0.411995903,0.012739965,,411995.9026
0.406478621,0.01263655,,406478.6212
0.400893484,0.012530639,,400893.4836
0.395242774,0.012422532,,395242.7738
0.389528051,0.012312572,,389528.0512
0.38375032,0.012201109,,383750.3195
0.377910209,0.012088468,,377910.2093
0.372008133,0.011974913,,372008.1327
0.36604438,0.011860624,,366044.3802
0.360019145,0.01174567,,360019.1451
0.353932487,0.011630008,,353932.4869
0.347784254,0.011513477,,347784.2537
0.341574005,0.011395814,,341574.0046
0.335300969,0.011276673,,335300.9687
0.328964075,0.011155654,,328964.0746
0.32256207,0.011032337,,322562.0701
0.316093729,0.010906319,,316093.7288
0.309558125,0.010777248,,309558.125
0.302954935,0.010644854,,302954.9351
0.296284719,0.010508979,,296284.7188
0.289549129,0.01036959,,289549.1286
0.282751006,0.010226797,,282751.0059
0.275894341,0.010080844,,275894.3409
0.268984092,0.009932104,,268984.0922
0.262025889,0.009781057,,262025.889
0.255025655,0.009628262,,255025.6546
0.247989207,0.009474318,,247989.2074
0.240921895,0.009319825,,240921.8954
0.233828317,0.00916534,,233828.3166
0.226712161,0.009011333,,226712.1606
0.219576189,0.008858148,,219576.189
0.212422346,0.008705973,,212422.3457
0.205251969,0.008554819,,205251.9693
0.198066064,0.008404508,,198066.0644
0.190865578,0.008254684,,190865.5779
0.18365163,0.008104826,,183651.6304
0.176425662,0.00795429,,176425.6619
0.169189465,0.007802348,,169189.4652
0.161945104,0.007648245,,161945.1038
0.154694727,0.007491256,,154694.7269
0.147440316,0.007330743,,147440.3161
0.140183405,0.007166208,,140183.4052
0.132924822,0.006997335,,132924.8217
0.125664494,0.006824016,,125664.4936
0.118401354,0.006646366,,118401.3537
0.111133362,0.006464713,,111133.3616
0.103857642,0.006279577,,103857.6419
0.096570724,0.006091631,,96570.72363
0.089268851,0.005901647,,89268.85069
0.081948324,0.005710435,,81948.3243
0.074605836,0.005518786,,74605.83616
0.067238754,0.005327406,,67238.75376
0.059845328,0.005136868,,59845.32755
0.052424801,0.004947568,,52424.80146
0.044977421,0.004759704,,44977.42149
0.037504351,0.004573264,,37504.35053
0.030007508,0.004388042,,30007.50847
0.022489365,0.004203656,,22489.3652
0.014952718,0.004019594,,14952.71839
0.007400489,0.003835258,,7400.488541
-0.00016444,0.00365002,,-164.4396241
-0.007739306,0.003463276,,-7739.306409
-0.015321483,0.003274495,,-15321.48324
-0.022908392,0.003083266,,-22908.39205
-0.030497346,0.002889327,,-30497.34572
-0.038085328,0.002692585,,-38085.32824
-0.045668743,0.002493123,,-45668.74299
-0.053243165,0.002291192,,-53243.16473
-0.060803135,0.002087188,,-60803.135
-0.06834204,0.001881625,,-68342.04042
-0.075852108,0.001675091,,-75852.10843
-0.083324546,0.001468207,,-83324.54569
-0.090749831,0.001261579,,-90749.83064
-0.098118155,0.001055756,,-98118.15516
-0.105419993,0.00085119,,-105419.9928
-0.112646754,0.00064821,,-112646.7537
-0.119791474,0.000447,,-119791.4739
-0.126849475,0.000247596,,-126849.4753
-0.133818934,4.99E-05,,-133818.9336
-0.140701292,-0.000146346,,-140701.2916
-0.14750147,-0.000341447,,-147501.4701
-0.154227841,-0.000535805,,-154227.8412
-0.160891952,-0.000729846,,-160891.9519
-0.167508005,-0.000923987,,-167508.0049
-0.174092124,-0.001118607,,-174092.1243
-0.180661455,-0.001314024,,-180661.4547
-0.187233151,-0.001510478,,-187233.1513
-0.193823331,-0.001708119,,-193823.3308
-0.200446055,-0.001907017,,-200446.0548
-0.207112413,-0.002107161,,-207112.4134
-0.213829772,-0.002308475,,-213829.7724
-0.220601234,-0.002510832,,-220601.2342
-0.22742535,-0.002714065,,-227425.3496
-0.2342961,-0.002917982,,-234296.0995
-0.241203151,-0.003122375,,-241203.1513
-0.248132373,-0.003327018,,-248132.3728
-0.255066571,-0.003531677,,-255066.5708
-0.261986406,-0.003736107,,-261986.4062
-0.268871423,-0.003940053,,-268871.4226
-0.275701118,-0.004143254,,-275701.1179
-0.282455984,-0.004345448,,-282455.9839
-0.28911844,-0.004546384,,-289118.4401
-0.295673599,-0.004745832,,-295673.5993
-0.302109814,-0.004943602,,-302109.8144
-0.308418977,-0.005139558,,-308418.977
-0.314596559,-0.005333628,,-314596.5592
-0.320641416,-0.005525818,,-320641.4158
-0.326555383,-0.005716211,,-326555.3828
-0.332342725,-0.005904962,,-332342.7252
-0.338009499,-0.006092286,,-338009.4985
-0.343562891,-0.006278438,,-343562.8914
-0.349010609,-0.006463691,,-349010.6093
-0.354360352,-0.006648308,,-354360.3517
-0.359619417,-0.006832519,,-359619.4169
-0.364794451,-0.007016502,,-364794.4507
-0.369891337,-0.00720036,,-369891.337
-0.374915214,-0.00738412,,-374915.214
-0.379870586,-0.007567727,,-379870.5857
-0.384761496,-0.007751047,,-384761.4956
-0.389591726,-0.00793388,,-389591.7258
-0.39436499,-0.008115972,,-394364.99
-0.399085095,-0.008297032,,-399085.095
-0.403756054,-0.008476745,,-403756.0535
-0.408382139,-0.008654793,,-408382.1392
-0.412967882,-0.008830864,,-412967.882
-0.417518007,-0.009004669,,-417518.0074
-0.422037326,-0.00917595,,-422037.3258
-0.426530579,-0.009344492,,-426530.5787
-0.431002252,-0.009510128,,-431002.2516
-0.43545636,-0.009672747,,-435456.3602
-0.439896219,-0.009832299,,-439896.2191
-0.444324203,-0.009988798,,-444324.2025
-0.448741509,-0.010142322,,-448741.5092
-0.453147945,-0.010293011,,-453147.9447
-0.457541739,-0.010441065,,-457541.7387
-0.461919412,-0.010586729,,-461919.4124
-0.466275716,-0.010730289,,-466275.7156
-0.470603646,-0.010872052,,-470603.6455
-0.474894558,-0.011012328,,-474894.5579
-0.479138374,-0.011151417,,-479138.3742
-0.483323879,-0.011289582,,-483323.879
-0.487439096,-0.011427035,,-487439.0963
-0.491471725,-0.011563918,,-491471.7246
-0.495409607,-0.01170029,,-495409.6068
-0.499241205,-0.011836113,,-499241.2051
-0.502956055,-0.011971252,,-502956.0552
-0.50654517,-0.012105468,,-506545.1697
-0.510001371,-0.012238428,,-510001.371
-0.513319535,-0.012369717,,-513319.5353
-0.516496737,-0.012498856,,-516496.7368
-0.519532287,-0.01262533,,-519532.2866
-0.522427669,-0.012748616,,-522427.6693
-0.525186382,-0.01286822,,-525186.3819
-0.527813686,-0.012983715,,-527813.6864
-0.530316291,-0.013094774,,-530316.2913
-0.53270198,-0.013201202,,-532701.9798
-0.534979205,-0.013302958,,-534979.2046
-0.537156671,-0.013400168,,-537156.6707
-0.539242929,-0.013493117,,-539242.9288
-0.541245999,-0.013582235,,-541245.9988
-0.543173042,-0.013668063,,-543173.0424
-0.545030097,-0.013751206,,-545030.0968
-0.546821879,-0.013832278,,-546821.8793
-0.548551667,-0.013911843,,-548551.6667
-0.550221244,-0.013990362,,-550221.2441
-0.551830922,-0.014068142,,-551830.9218
-0.553379607,-0.014145305,,-553379.6067
-0.554864923,-0.014221769,,-554864.923
-0.55628337,-0.014297262,,-556283.37
-0.557630513,-0.014371339,,-557630.5126
-0.558901198,-0.014443435,,-558901.1983
-0.560089798,-0.014512918,,-560089.798
-0.561190466,-0.014579156,,-561190.4656
-0.562197413,-0.014641584,,-562197.4132
-0.563105193,-0.014699763,,-563105.1926
-0.563908971,-0.014753421,,-563908.9708
-0.564604784,-0.014802487,,-564604.7839
-0.565189748,-0.014847093,,-565189.7484
-0.565662211,-0.014887558,,-565662.2112
-0.566021818,-0.014924356,,-566021.8177
-0.566269485,-0.014958066,,-566269.485
-0.566407274,-0.014989311,,-566407.2737
-0.566438161,-0.015018701,,-566438.1605
-0.566365727,-0.015046768,,-566365.7268
-0.566193785,-0.015073924,,-566193.785
-0.565925976,-0.015100424,,-565925.9756
-0.56556537,-0.015126349,,-565565.37
-0.565114117,-0.015151608,,-565114.1172
-0.56457317,-0.015175957,,-564573.1699
-0.563942116,-0.015199029,,-563942.1163
-0.56321914,-0.015220379,,-563219.1402
-0.562401114,-0.015239532,,-562401.1136
-0.561483822,-0.015256031,,-561483.8222
-0.560462306,-0.015269479,,-560462.3061
-0.559331292,-0.015279578,,-559331.2922
-0.558085686,-0.015286153,,-558085.6863
-0.556721087,-0.015289163,,-556721.0865
