-0.258,-0.010115957,,-258000
-0.250978849,-0.009974541,,-250978.8492
-0.243949102,-0.009833172,,-243949.1023
-0.236916712,-0.009691818,,-236916.7116
-0.229876815,-0.009550502,,-229876.8153
-0.222829892,-0.009409222,,-222829.8919
-0.215775507,-0.009267976,,-215775.5069
-0.20871493,-0.009126752,,-208714.9297
-0.201650064,-0.008985532,,-201650.0639
-0.19458371,-0.008844284,,-194583.7104
-0.187519156,-0.008702968,,-187519.156
-0.180459905,-0.008561528,,-180459.9049
-0.173409256,-0.008419893,,-173409.2559
-0.166369885,-0.008277972,,-166369.8845
-0.159343417,-0.008135651,,-159343.417
-0.152330058,-0.007992793,,-152330.0583
-0.145328304,-0.007849234,,-145328.3038
-0.138334774,-0.007704784,,-138334.7736
-0.13134419,-0.007559228,,-131344.1896
-0.124349507,-0.007412328,,-124349.5074
-0.117342198,-0.007263828,,-117342.1983
-0.110312662,-0.007113464,,-110312.6616
-0.103250736,-0.006960966,,-103250.7355
-0.096146265,-0.006806072,,-96146.26457
-0.088989678,-0.006648532,,-88989.67752
-0.08177253,-0.006488122,,-81772.52991
-0.074487971,-0.006324648,,-74487.97111
-0.067131106,-0.006157955,,-67131.10555
-0.05969923,-0.005987929,,-59699.22985
-0.052191941,-0.005814504,,-52191.9407
-0.04461112,-0.005637659,,-44611.11976
-0.036960811,-0.005457423,,-36960.81123
-0.029247013,-0.005273868,,-29247.01273
-0.021477402,-0.005087112,,-21477.40219
-0.013661022,-0.004897316,,-13661.02166
-0.005807935,-0.004704678,,-5807.935219
0.002071126,-0.004509431,,2071.125536
0.009965119,-0.004311844,,9965.118891
0.017863045,-0.004112212,,17863.04486
0.025754283,-0.003910859,,25754.28274
0.033628903,-0.003708129,,33628.9034
0.041477942,-0.003504387,,41477.94207
0.049293616,-0.003300009,,49293.61569
0.057069468,-0.00309538,,57069.46812
0.06480043,-0.002890885,,64800.43006
0.072482787,-0.002686906,,72482.78665
0.080114055,-0.002483812,,80114.05542
0.087692788,-0.002281953,,87692.78794
0.09521832,-0.002081656,,95218.31962
0.1026905,-0.001883215,,102690.5
0.11010944,-0.001686889,,110109.44
0.117475312,-0.001492896,,117475.3117
0.124788228,-0.001301413,,124788.2278
0.132048217,-0.001112574,,132048.217
0.139255296,-0.000926466,,139255.2964
0.146409626,-0.000743136,,146409.6261
0.153511716,-0.000562588,,153511.7163
0.160562651,-0.000384785,,160562.6508
0.167564283,-0.000209658,,167564.2833
0.174519368,-3.71E-05,,174519.3682
0.181431597,0.000133028,,181431.5966
0.18830552,0.000300889,,188305.5197
0.19514636,0.000466677,,195146.36
0.201959725,0.000630609,,201959.7245
0.208751247,0.000792925,,208751.2473
