         0 ,    0.25000E+00 ,   -0.75000E+00 ,   -0.29107E-01 ,    0.33315E+03 , 
         0 ,    0.26000E+00 ,   -0.74843E+00 ,   -0.29253E-01 ,    0.33241E+03 , 
         0 ,    0.27000E+00 ,   -0.74390E+00 ,   -0.29297E-01 ,    0.33034E+03 , 
         0 ,    0.28000E+00 ,   -0.73643E+00 ,   -0.29238E-01 ,    0.32697E+03 , 
         0 ,    0.29000E+00 ,   -0.72605E+00 ,   -0.29076E-01 ,    0.32230E+03 , 
         0 ,    0.30000E+00 ,   -0.71280E+00 ,   -0.28811E-01 ,    0.31635E+03 , 
         0 ,    0.31000E+00 ,   -0.69672E+00 ,   -0.28444E-01 ,    0.30914E+03 , 
         0 ,    0.32000E+00 ,   -0.67789E+00 ,   -0.27977E-01 ,    0.30071E+03 , 
         0 ,    0.33000E+00 ,   -0.65638E+00 ,   -0.27411E-01 ,    0.29109E+03 , 
         0 ,    0.34000E+00 ,   -0.63227E+00 ,   -0.26748E-01 ,    0.28031E+03 , 
         0 ,    0.35000E+00 ,   -0.60566E+00 ,   -0.25991E-01 ,    0.26842E+03 , 
         0 ,    0.36000E+00 ,   -0.57666E+00 ,   -0.25142E-01 ,    0.25547E+03 , 
         0 ,    0.37000E+00 ,   -0.54537E+00 ,   -0.24205E-01 ,    0.24150E+03 , 
         0 ,    0.38000E+00 ,   -0.51193E+00 ,   -0.23183E-01 ,    0.22658E+03 , 
         0 ,    0.39000E+00 ,   -0.47646E+00 ,   -0.22080E-01 ,    0.21075E+03 , 
         0 ,    0.40000E+00 ,   -0.43911E+00 ,   -0.20901E-01 ,    0.19409E+03 , 
         0 ,    0.41000E+00 ,   -0.40002E+00 ,   -0.19649E-01 ,    0.17665E+03 , 
         0 ,    0.42000E+00 ,   -0.35935E+00 ,   -0.18330E-01 ,    0.15852E+03 , 
         0 ,    0.43000E+00 ,   -0.31726E+00 ,   -0.16948E-01 ,    0.13975E+03 , 
         0 ,    0.44000E+00 ,   -0.27391E+00 ,   -0.15510E-01 ,    0.12043E+03 , 
         0 ,    0.45000E+00 ,   -0.22948E+00 ,   -0.14019E-01 ,    0.10062E+03 , 
         0 ,    0.46000E+00 ,   -0.18414E+00 ,   -0.12483E-01 ,    0.80420E+02 , 
         0 ,    0.47000E+00 ,   -0.13807E+00 ,   -0.10908E-01 ,    0.59894E+02 , 
         0 ,    0.48000E+00 ,   -0.91458E-01 ,   -0.92983E-02 ,    0.39129E+02 , 
         0 ,    0.49000E+00 ,   -0.44483E-01 ,   -0.76613E-02 ,    0.18205E+02 , 
         0 ,    0.50000E+00 ,    0.26679E-02 ,   -0.60031E-02 ,   -0.27938E+01 , 
         0 ,    0.51000E+00 ,    0.49808E-01 ,   -0.43302E-02 ,   -0.23785E+02 , 
         0 ,    0.52000E+00 ,    0.96752E-01 ,   -0.26490E-02 ,   -0.44686E+02 , 
         0 ,    0.53000E+00 ,    0.14331E+00 ,   -0.96600E-03 ,   -0.65413E+02 , 
         0 ,    0.54000E+00 ,    0.18931E+00 ,    0.71222E-03 ,   -0.85885E+02 , 
         0 ,    0.55000E+00 ,    0.23455E+00 ,    0.23792E-02 ,   -0.10602E+03 , 
         0 ,    0.56000E+00 ,    0.27887E+00 ,    0.40284E-02 ,   -0.12574E+03 , 
         0 ,    0.57000E+00 ,    0.32208E+00 ,    0.56535E-02 ,   -0.14496E+03 , 
         0 ,    0.58000E+00 ,    0.36402E+00 ,    0.72482E-02 ,   -0.16362E+03 , 
         0 ,    0.59000E+00 ,    0.40452E+00 ,    0.88062E-02 ,   -0.18163E+03 , 
         0 ,    0.60000E+00 ,    0.44342E+00 ,    0.10322E-01 ,   -0.19893E+03 , 
         0 ,    0.61000E+00 ,    0.48057E+00 ,    0.11789E-01 ,   -0.21544E+03 , 
         0 ,    0.62000E+00 ,    0.51582E+00 ,    0.13201E-01 ,   -0.23110E+03 , 
         0 ,    0.63000E+00 ,    0.54902E+00 ,    0.14554E-01 ,   -0.24586E+03 , 
         0 ,    0.64000E+00 ,    0.58006E+00 ,    0.15842E-01 ,   -0.25964E+03 , 
         0 ,    0.65000E+00 ,    0.60879E+00 ,    0.17061E-01 ,   -0.27240E+03 , 
         0 ,    0.66000E+00 ,    0.63513E+00 ,    0.18204E-01 ,   -0.28408E+03 , 
         0 ,    0.67000E+00 ,    0.65894E+00 ,    0.19269E-01 ,   -0.29465E+03 , 
         0 ,    0.68000E+00 ,    0.68016E+00 ,    0.20251E-01 ,   -0.30405E+03 , 
         0 ,    0.69000E+00 ,    0.69868E+00 ,    0.21145E-01 ,   -0.31225E+03 , 
         0 ,    0.70000E+00 ,    0.71444E+00 ,    0.21950E-01 ,   -0.31922E+03 , 
         0 ,    0.71000E+00 ,    0.72737E+00 ,    0.22661E-01 ,   -0.32494E+03 , 
         0 ,    0.72000E+00 ,    0.73743E+00 ,    0.23276E-01 ,   -0.32937E+03 , 
         0 ,    0.73000E+00 ,    0.74456E+00 ,    0.23792E-01 ,   -0.33249E+03 , 
         0 ,    0.74000E+00 ,    0.74876E+00 ,    0.24209E-01 ,   -0.33431E+03 , 
         0 ,    0.75000E+00 ,    0.74999E+00 ,    0.24523E-01 ,   -0.33481E+03 , 
         0 ,    0.76000E+00 ,    0.74825E+00 ,    0.24734E-01 ,   -0.33399E+03 , 
         0 ,    0.77000E+00 ,    0.74356E+00 ,    0.24842E-01 ,   -0.33185E+03 , 
         0 ,    0.78000E+00 ,    0.73592E+00 ,    0.24845E-01 ,   -0.32839E+03 , 
         0 ,    0.79000E+00 ,    0.72538E+00 ,    0.24744E-01 ,   -0.32365E+03 , 
         0 ,    0.80000E+00 ,    0.71196E+00 ,    0.24540E-01 ,   -0.31762E+03 , 
         0 ,    0.81000E+00 ,    0.69573E+00 ,    0.24233E-01 ,   -0.31035E+03 , 
         0 ,    0.82000E+00 ,    0.67675E+00 ,    0.23825E-01 ,   -0.30184E+03 , 
         0 ,    0.83000E+00 ,    0.65508E+00 ,    0.23317E-01 ,   -0.29215E+03 , 
         0 ,    0.84000E+00 ,    0.63083E+00 ,    0.22711E-01 ,   -0.28130E+03 , 
         0 ,    0.85000E+00 ,    0.60409E+00 ,    0.22010E-01 ,   -0.26935E+03 , 
         0 ,    0.86000E+00 ,    0.57495E+00 ,    0.21217E-01 ,   -0.25633E+03 , 
         0 ,    0.87000E+00 ,    0.54354E+00 ,    0.20335E-01 ,   -0.24230E+03 , 
         0 ,    0.88000E+00 ,    0.50998E+00 ,    0.19368E-01 ,   -0.22732E+03 , 
         0 ,    0.89000E+00 ,    0.47440E+00 ,    0.18319E-01 ,   -0.21143E+03 , 
         0 ,    0.90000E+00 ,    0.43694E+00 ,    0.17192E-01 ,   -0.19472E+03 , 
         0 ,    0.91000E+00 ,    0.39776E+00 ,    0.15993E-01 ,   -0.17724E+03 , 
         0 ,    0.92000E+00 ,    0.35701E+00 ,    0.14726E-01 ,   -0.15906E+03 , 
         0 ,    0.93000E+00 ,    0.31484E+00 ,    0.13396E-01 ,   -0.14025E+03 , 
         0 ,    0.94000E+00 ,    0.27142E+00 ,    0.12008E-01 ,   -0.12089E+03 , 
         0 ,    0.95000E+00 ,    0.22694E+00 ,    0.10568E-01 ,   -0.10105E+03 , 
         0 ,    0.96000E+00 ,    0.18155E+00 ,    0.90822E-02 ,   -0.80823E+02 , 
         0 ,    0.97000E+00 ,    0.13545E+00 ,    0.75557E-02 ,   -0.60274E+02 , 
         0 ,    0.98000E+00 ,    0.88810E-01 ,    0.59951E-02 ,   -0.39489E+02 , 
         0 ,    0.99000E+00 ,    0.41820E-01 ,    0.44064E-02 ,   -0.18550E+02 , 
         0 ,    0.10000E+01 ,   -0.53358E-02 ,    0.27961E-02 ,    0.24589E+01 , 
         0 ,    0.10100E+01 ,   -0.52470E-01 ,    0.11705E-02 ,    0.23456E+02 , 
         0 ,    0.10200E+01 ,   -0.99397E-01 ,   -0.46373E-03 ,    0.44358E+02 , 
         0 ,    0.10300E+01 ,   -0.14593E+00 ,   -0.21002E-02 ,    0.65081E+02 , 
         0 ,    0.10400E+01 ,   -0.19189E+00 ,   -0.37323E-02 ,    0.85545E+02 , 
         0 ,    0.10500E+01 ,   -0.23708E+00 ,   -0.53536E-02 ,    0.10567E+03 , 
         0 ,    0.10600E+01 ,   -0.28134E+00 ,   -0.69576E-02 ,    0.12537E+03 , 
         0 ,    0.10700E+01 ,   -0.32449E+00 ,   -0.85378E-02 ,    0.14458E+03 , 
         0 ,    0.10800E+01 ,   -0.36635E+00 ,   -0.10088E-01 ,    0.16321E+03 , 
         0 ,    0.10900E+01 ,   -0.40677E+00 ,   -0.11602E-01 ,    0.18119E+03 , 
         0 ,    0.11000E+01 ,   -0.44557E+00 ,   -0.13074E-01 ,    0.19845E+03 , 
         0 ,    0.11100E+01 ,   -0.48262E+00 ,   -0.14497E-01 ,    0.21493E+03 , 
         0 ,    0.11200E+01 ,   -0.51775E+00 ,   -0.15867E-01 ,    0.23055E+03 , 
         0 ,    0.11300E+01 ,   -0.55084E+00 ,   -0.17177E-01 ,    0.24526E+03 , 
         0 ,    0.11400E+01 ,   -0.58174E+00 ,   -0.18423E-01 ,    0.25900E+03 , 
         0 ,    0.11500E+01 ,   -0.61035E+00 ,   -0.19599E-01 ,    0.27171E+03 , 
         0 ,    0.11600E+01 ,   -0.63654E+00 ,   -0.20701E-01 ,    0.28334E+03 , 
         0 ,    0.11700E+01 ,   -0.66021E+00 ,   -0.21724E-01 ,    0.29385E+03 , 
         0 ,    0.11800E+01 ,   -0.68128E+00 ,   -0.22665E-01 ,    0.30319E+03 , 
         0 ,    0.11900E+01 ,   -0.69964E+00 ,   -0.23519E-01 ,    0.31134E+03 , 
         0 ,    0.12000E+01 ,   -0.71524E+00 ,   -0.24283E-01 ,    0.31825E+03 , 
         0 ,    0.12100E+01 ,   -0.72802E+00 ,   -0.24954E-01 ,    0.32390E+03 , 
         0 ,    0.12200E+01 ,   -0.73791E+00 ,   -0.25529E-01 ,    0.32827E+03 , 
         0 ,    0.12300E+01 ,   -0.74488E+00 ,   -0.26007E-01 ,    0.33133E+03 , 
         0 ,    0.12400E+01 ,   -0.74891E+00 ,   -0.26384E-01 ,    0.33308E+03 , 
         0 ,    0.12500E+01 ,   -0.74997E+00 ,   -0.26660E-01 ,    0.33352E+03 , 
         0 ,    0.12600E+01 ,   -0.74807E+00 ,   -0.26833E-01 ,    0.33263E+03 , 
         0 ,    0.12700E+01 ,   -0.74321E+00 ,   -0.26902E-01 ,    0.33043E+03 , 
         0 ,    0.12800E+01 ,   -0.73541E+00 ,   -0.26868E-01 ,    0.32691E+03 , 
         0 ,    0.12900E+01 ,   -0.72469E+00 ,   -0.26730E-01 ,    0.32210E+03 , 
         0 ,    0.13000E+01 ,   -0.71112E+00 ,   -0.26489E-01 ,    0.31602E+03 , 
         0 ,    0.13100E+01 ,   -0.69473E+00 ,   -0.26146E-01 ,    0.30868E+03 , 
         0 ,    0.13200E+01 ,   -0.67559E+00 ,   -0.25702E-01 ,    0.30012E+03 , 
         0 ,    0.13300E+01 ,   -0.65378E+00 ,   -0.25159E-01 ,    0.29037E+03 , 
         0 ,    0.13400E+01 ,   -0.62939E+00 ,   -0.24519E-01 ,    0.27947E+03 , 
         0 ,    0.13500E+01 ,   -0.60250E+00 ,   -0.23784E-01 ,    0.26746E+03 , 
         0 ,    0.13600E+01 ,   -0.57323E+00 ,   -0.22958E-01 ,    0.25440E+03 , 
         0 ,    0.13700E+01 ,   -0.54170E+00 ,   -0.22043E-01 ,    0.24032E+03 , 
         0 ,    0.13800E+01 ,   -0.50802E+00 ,   -0.21043E-01 ,    0.22530E+03 , 
         0 ,    0.13900E+01 ,   -0.47233E+00 ,   -0.19963E-01 ,    0.20938E+03 , 
         0 ,    0.14000E+01 ,   -0.43477E+00 ,   -0.18805E-01 ,    0.19263E+03 , 
         0 ,    0.14100E+01 ,   -0.39550E+00 ,   -0.17576E-01 ,    0.17511E+03 , 
         0 ,    0.14200E+01 ,   -0.35466E+00 ,   -0.16279E-01 ,    0.15690E+03 , 
         0 ,    0.14300E+01 ,   -0.31241E+00 ,   -0.14920E-01 ,    0.13807E+03 , 
         0 ,    0.14400E+01 ,   -0.26894E+00 ,   -0.13504E-01 ,    0.11870E+03 , 
         0 ,    0.14500E+01 ,   -0.22439E+00 ,   -0.12036E-01 ,    0.98847E+02 , 
         0 ,    0.14600E+01 ,   -0.17896E+00 ,   -0.10523E-01 ,    0.78605E+02 , 
         0 ,    0.14700E+01 ,   -0.13282E+00 ,   -0.89710E-02 ,    0.58051E+02 , 
         0 ,    0.14800E+01 ,   -0.86160E-01 ,   -0.73851E-02 ,    0.37265E+02 , 
         0 ,    0.14900E+01 ,   -0.39156E-01 ,   -0.57720E-02 ,    0.16330E+02 , 
         0 ,    0.15000E+01 ,    0.80036E-02 ,   -0.41381E-02 ,   -0.46706E+01 , 
         0 ,    0.15100E+01 ,    0.55131E-01 ,   -0.24897E-02 ,   -0.25655E+02 , 
         0 ,    0.15200E+01 ,    0.10204E+00 ,   -0.83338E-03 ,   -0.46539E+02 , 
         0 ,    0.15300E+01 ,    0.14855E+00 ,    0.82436E-03 ,   -0.67240E+02 , 
         0 ,    0.15400E+01 ,    0.19447E+00 ,    0.24770E-02 ,   -0.87677E+02 , 
         0 ,    0.15500E+01 ,    0.23961E+00 ,    0.41180E-02 ,   -0.10777E+03 , 
         0 ,    0.15600E+01 ,    0.28382E+00 ,    0.57409E-02 ,   -0.12744E+03 , 
         0 ,    0.15700E+01 ,    0.32689E+00 ,    0.73394E-02 ,   -0.14660E+03 , 
         0 ,    0.15800E+01 ,    0.36868E+00 ,    0.89070E-02 ,   -0.16519E+03 , 
         0 ,    0.15900E+01 ,    0.40901E+00 ,    0.10438E-01 ,   -0.18312E+03 , 
         0 ,    0.16000E+01 ,    0.44772E+00 ,    0.11926E-01 ,   -0.20033E+03 , 
         0 ,    0.16100E+01 ,    0.48466E+00 ,    0.13365E-01 ,   -0.21675E+03 , 
         0 ,    0.16200E+01 ,    0.51968E+00 ,    0.14749E-01 ,   -0.23231E+03 , 
         0 ,    0.16300E+01 ,    0.55264E+00 ,    0.16074E-01 ,   -0.24696E+03 , 
         0 ,    0.16400E+01 ,    0.58342E+00 ,    0.17333E-01 ,   -0.26063E+03 , 
         0 ,    0.16500E+01 ,    0.61190E+00 ,    0.18522E-01 ,   -0.27327E+03 , 
         0 ,    0.16600E+01 ,    0.63795E+00 ,    0.19637E-01 ,   -0.28484E+03 , 
         0 ,    0.16700E+01 ,    0.66148E+00 ,    0.20672E-01 ,   -0.29527E+03 , 
         0 ,    0.16800E+01 ,    0.68239E+00 ,    0.21624E-01 ,   -0.30454E+03 , 
         0 ,    0.16900E+01 ,    0.70060E+00 ,    0.22489E-01 ,   -0.31261E+03 , 
         0 ,    0.17000E+01 ,    0.71604E+00 ,    0.23264E-01 ,   -0.31944E+03 , 
         0 ,    0.17100E+01 ,    0.72865E+00 ,    0.23945E-01 ,   -0.32501E+03 , 
         0 ,    0.17200E+01 ,    0.73838E+00 ,    0.24531E-01 ,   -0.32929E+03 , 
         0 ,    0.17300E+01 ,    0.74519E+00 ,    0.25018E-01 ,   -0.33228E+03 , 
         0 ,    0.17400E+01 ,    0.74905E+00 ,    0.25404E-01 ,   -0.33395E+03 , 
         0 ,    0.17500E+01 ,    0.74994E+00 ,    0.25689E-01 ,   -0.33430E+03 , 
         0 ,    0.17600E+01 ,    0.74787E+00 ,    0.25871E-01 ,   -0.33333E+03 , 
         0 ,    0.17700E+01 ,    0.74284E+00 ,    0.25950E-01 ,   -0.33104E+03 , 
         0 ,    0.17800E+01 ,    0.73488E+00 ,    0.25924E-01 ,   -0.32744E+03 , 
         0 ,    0.17900E+01 ,    0.72400E+00 ,    0.25795E-01 ,   -0.32255E+03 , 
         0 ,    0.18000E+01 ,    0.71027E+00 ,    0.25563E-01 ,   -0.31639E+03 , 
         0 ,    0.18100E+01 ,    0.69372E+00 ,    0.25228E-01 ,   -0.30897E+03 , 
         0 ,    0.18200E+01 ,    0.67443E+00 ,    0.24792E-01 ,   -0.30033E+03 , 
         0 ,    0.18300E+01 ,    0.65247E+00 ,    0.24257E-01 ,   -0.29051E+03 , 
         0 ,    0.18400E+01 ,    0.62793E+00 ,    0.23625E-01 ,   -0.27954E+03 , 
         0 ,    0.18500E+01 ,    0.60091E+00 ,    0.22899E-01 ,   -0.26746E+03 , 
         0 ,    0.18600E+01 ,    0.57151E+00 ,    0.22081E-01 ,   -0.25433E+03 , 
         0 ,    0.18700E+01 ,    0.53985E+00 ,    0.21174E-01 ,   -0.24019E+03 , 
         0 ,    0.18800E+01 ,    0.50605E+00 ,    0.20183E-01 ,   -0.22511E+03 , 
         0 ,    0.18900E+01 ,    0.47025E+00 ,    0.19110E-01 ,   -0.20913E+03 , 
         0 ,    0.19000E+01 ,    0.43260E+00 ,    0.17961E-01 ,   -0.19233E+03 , 
         0 ,    0.19100E+01 ,    0.39323E+00 ,    0.16740E-01 ,   -0.17477E+03 , 
         0 ,    0.19200E+01 ,    0.35230E+00 ,    0.15452E-01 ,   -0.15651E+03 , 
         0 ,    0.19300E+01 ,    0.30999E+00 ,    0.14102E-01 ,   -0.13764E+03 , 
         0 ,    0.19400E+01 ,    0.26644E+00 ,    0.12694E-01 ,   -0.11823E+03 , 
         0 ,    0.19500E+01 ,    0.22185E+00 ,    0.11236E-01 ,   -0.98348E+02 , 
         0 ,    0.19600E+01 ,    0.17637E+00 ,    0.97323E-02 ,   -0.78079E+02 , 
         0 ,    0.19700E+01 ,    0.13020E+00 ,    0.81890E-02 ,   -0.57502E+02 , 
         0 ,    0.19800E+01 ,    0.83509E-01 ,    0.66124E-02 ,   -0.36699E+02 , 
         0 ,    0.19900E+01 ,    0.36491E-01 ,    0.50087E-02 ,   -0.15751E+02 , 
         0 ,    0.20000E+01 ,   -0.10671E-01 ,    0.33843E-02 ,    0.52578E+01 , 
